territoire,ligne,nom_ligne,arret_id,code,arret,latitude,longitude
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:486319,,Avenue des Fresnes,48.73815192294144,2.722519795578308
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38582,,Avenue des Tilleuls,49.03346201610345,2.458167625598506
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38102,,Avenue des Tilleuls,49.03295904607466,2.4582959538506493
TàD 4592,TàD 4592,TàD 4592,IDFM:11649,,Avenue du Bois,48.65816854769107,2.3299730901357725
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38190,,Avenue du Large,49.09917928447619,2.5099110131496425
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419548,,Avenue du Large,49.0993101273198,2.5089238870802366
TàD 4305,TàD 4305,TàD 4305,IDFM:492344,,Aérodrome,48.49476223815476,2.35110366875004
TàD 4306,TàD 4306,TàD 4306,IDFM:492344,,Aérodrome,48.49476223815476,2.35110366875004
TàD 4305,TàD 4305,TàD 4305,IDFM:492341,,Aérodrome,48.49587821569317,2.3511846194541812
TàD 4306,TàD 4306,TàD 4306,IDFM:492341,,Aérodrome,48.49587821569317,2.3511846194541812
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38111,,Aéroport CDG - Terminal 2 (Route de service),49.00364128296663,2.5583894874237667
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38111,,Aéroport CDG - Terminal 2 (Route de service),49.00364128296663,2.5583894874237667
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:38111,,Aéroport CDG - Terminal 2 (Route de service),49.00364128296663,2.5583894874237667
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38111,,Aéroport CDG - Terminal 2 (Route de service),49.00364128296663,2.5583894874237667
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:424091,,Aéroville - Belle Borne,48.98953269875869,2.525456302607451
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:424091,,Aéroville - Belle Borne,48.98953269875869,2.525456302607451
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:424091,,Aéroville - Belle Borne,48.98953269875869,2.525456302607451
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:424091,,Aéroville - Belle Borne,48.98953269875869,2.525456302607451
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39188,,Aéroville - Belle Borne,48.98935291388587,2.5254716083202715
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:427392,,Balagny,48.9430004696091,2.4818479107747464
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:32448,,Balto,48.96488652470696,1.8978524012993696
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:40478,,Beau Jay / Villaines,49.079914347692714,2.3529151142163647
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:13297,,Beau Site,49.00441936118754,2.267144773279193
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:13296,,Beau Site,49.00444550135023,2.267007722242121
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423518,,Beaumont,49.102147484750645,2.5146072661262653
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38205,,Beaumont,49.10231914192817,2.514811064488073
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38338,,Beaupré,49.08157737661508,2.668791419191354
TàD Goêle,TàD,TàD Goêle,IDFM:38338,,Beaupré,49.08157737661508,2.668791419191354
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40698,,Bec Salé,48.955948784447635,2.5400050899154913
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40699,,Bec Salé,48.95578687177064,2.5399928671215526
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38270,,Belle Étoile,49.04637351260502,2.664844025380557
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38021,,Belle Étoile,49.0463090439892,2.664297290280937
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29647,,Belles Vues,49.12462002009072,1.9459696324416706
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423524,,Bellevue,49.09458481036321,2.4990284883143428
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423641,,Bellevue,49.09468496616134,2.499328738028821
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:494450,,Bercagny,49.14560503189907,1.9015595715227738
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423843,,Bergamottes,49.05871664430578,2.6907738741762617
TàD Goêle,TàD,TàD Goêle,IDFM:423843,,Bergamottes,49.05871664430578,2.6907738741762617
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411521,,Berthault,48.56741786010576,2.355137748210329
TàD 4595,TàD 4595,TàD 4595,IDFM:3163,,Bizet,48.6522162351614,2.2780255734894768
TàD 4595,TàD 4595,TàD 4595,IDFM:10169,,Bizet,48.652070843710156,2.2777832094246944
TàD 4342,TàD 4342,TàD 4342,IDFM:485636,,Blandy,48.31321704319974,2.256734075721159
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39196,,Blum,48.94871244303872,2.569792127536631
TàD 4305,TàD 4305,TàD 4305,IDFM:480263,,Boigny Centre,48.50022180221354,2.3658859514808435
TàD 4305,TàD 4305,TàD 4305,IDFM:494626,,Boigny Passage à Niveau,48.50453353139255,2.3680540486217017
TàD 4305,TàD 4305,TàD 4305,IDFM:480261,,Boigny Salle Polyvalente,48.49813977884023,2.363474596248917
TàD 4591,TàD 4591,TàD 4591,IDFM:2914,,Bois Badeau,48.60437592855366,2.2819947154482163
TàD 4342,TàD 4342,TàD 4342,IDFM:485688,,Bois Champbault,48.357834817292044,2.2257417601309624
TàD 4342,TàD 4342,TàD 4342,IDFM:485690,,Bois Champbault,48.35800636755712,2.225833738507867
TàD 4342,TàD 4342,TàD 4342,IDFM:485632,,Bois Herpin,48.36949958700552,2.2347118230633356
TàD 4342,TàD 4342,TàD 4342,IDFM:485629,,Bois Herpin,48.36941888102555,2.2347535068132043
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419692,,Bois Maillard,49.08949750201479,2.508181697095561
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29718,,Bois Thibault,49.09400429094305,2.1937498266737827
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29720,,Bois Thibault,49.09407337017511,2.1933243013896853
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:416799,,Bord'Haut,49.082590918648336,1.9306017804853204
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16876,,Bordeaux,48.90101493934262,2.6721637308776627
TàD Dimanche,TàD,TàD Dimanche,IDFM:16876,,Bordeaux,48.90101493934262,2.6721637308776627
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16876,,Bordeaux,48.90101493934262,2.6721637308776627
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:411522,,Botteaux,48.57465864570077,2.3533405843382904
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40613,,Botticelli,48.95323379517149,2.5019332477391676
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:41826,,Botticelli,48.95325687819088,2.5031619276050248
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:37953,,Bougainville,48.95578384666939,2.4967062213396187
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40103,,Bougainville,48.955667062573276,2.49673466184722
TàD 4308,TàD 4308,TàD 4308,IDFM:10268,,Bouletterie / Tabac,48.529808798591695,2.493115293920907
TàD 4308,TàD 4308,TàD 4308,IDFM:10267,,Bouletterie / Tabac,48.53060005747203,2.4930263798301087
TàD 4342,TàD 4342,TàD 4342,IDFM:485703,,Boulevard des Alliés,48.39490650888562,2.377504332975651
TàD 4342,TàD 4342,TàD 4342,IDFM:485701,,Boulevard des Alliés,48.3948336158175,2.3773295713967952
TàD Nangis / Saint-Just,TàD,TàD Nangis / Saint-Just,IDFM:425333,,Bourg,48.54982314779415,3.0690055299364887
TàD Nangis / Saint-Just,TàD,TàD Nangis / Saint-Just,IDFM:9821,,Bourg,48.54991321326158,3.0688159608132337
TàD Goêle,TàD,TàD Goêle,IDFM:38235,,Brabant,49.05875708309635,2.6996259157814286
TàD Goêle,TàD,TàD Goêle,IDFM:423825,,Brabant,49.05888262125044,2.6994883683704227
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13521,,Brezolles,48.956438811347994,1.9557838759924249
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13522,,Brezolles,48.95670891604804,1.9558194205069157
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38106,,Briand,48.955109457857986,2.5808815768866946
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39197,,Briand,48.95469710145411,2.5812535787497026
TàD 4592,TàD 4592,TàD 4592,IDFM:23084,,Brinvilliers,48.66253515311295,2.2993784411890603
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38109,,Brossolette,48.95000587031854,2.5718840719559286
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39199,,Brossolette,48.94941821713219,2.573527314600995
TàD 4342,TàD 4342,TàD 4342,IDFM:485625,,Brouy,48.31644835546424,2.2787440164622828
TàD 4342,TàD 4342,TàD 4342,IDFM:485622,,Brouy,48.31644934151916,2.2789058782992457
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38153,,Buffon,48.942863175046625,2.6134711432127817
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38152,,Béarn,48.94994465803405,2.6120258566219663
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:462766,,Cachin Blatreux,49.04168436476881,2.463005795480928
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:497083,,Calvaire,49.01549417617771,2.469852269112745
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:423556,,Calvaire,49.0165967694138,2.469075430118115
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19089,,Camille Desmoulins,48.94906460583515,2.4941498009298595
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38034,,Camille Lemoine,48.98545034758309,2.6159689385154437
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16675,,Caminade,48.89090202421182,2.618889305496234
TàD Dimanche,TàD,TàD Dimanche,IDFM:16675,,Caminade,48.89090202421182,2.618889305496234
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16675,,Caminade,48.89090202421182,2.618889305496234
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16676,,Caminade,48.89077599443877,2.618849314087977
TàD Dimanche,TàD,TàD Dimanche,IDFM:16676,,Caminade,48.89077599443877,2.618849314087977
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16676,,Caminade,48.89077599443877,2.618849314087977
TàD 4592,TàD 4592,TàD 4592,IDFM:23081,,Camping,48.65516633887368,2.303672392898324
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38461,,Camélinat,49.04051521184412,2.464973765083506
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423821,,Canada,49.056167485154724,2.69604270706008
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423846,,Canada,49.05640098638458,2.6959318880228387
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:41403,,Cargo Centre,48.99817129747993,2.526990016633599
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:472884,,Cargo Centre,48.99854221075603,2.5252783483944254
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:472884,,Cargo Centre,48.99854221075603,2.5252783483944254
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:472884,,Cargo Centre,48.99854221075603,2.5252783483944254
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:472884,,Cargo Centre,48.99854221075603,2.5252783483944254
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:13284,,Carrefour Bury,49.004021482855634,2.2816522439726183
TàD Eaubonne Domont,TàD,TàD Eaubonne Domont,IDFM:13283,,Carrefour Bury,49.00376775400465,2.2813277199164994
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:495743,,Carrefour de l'Europe,49.02298304764024,2.465455201947741
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38479,,Carrefour de l'Europe,49.021518691116995,2.465757396465008
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38478,,Carrefour de l'Europe,49.02254166692148,2.4652820000601565
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:40487,,Carrefour du Plessis Luzarches,49.09701557858,2.447399935429709
TàD 4592,TàD 4592,TàD 4592,IDFM:3538,,Carrefour Mederic - Péri,48.65917830116816,2.3067826470659094
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39202,,Caussimon,48.94346823375632,2.579500986474297
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423532,,Centre,49.03561816801045,2.6947407202420344
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:38851,,Centre,49.097958342396254,2.4660104684141695
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38148,,Centre,49.03384624530543,2.6394063926042137
TàD Goêle,TàD,TàD Goêle,IDFM:38230,,Centre,49.02049543418479,2.772431544696457
TàD Goêle,TàD,TàD Goêle,IDFM:38259,,Centre,49.00025726446024,2.7886877673586365
TàD Goêle,TàD,TàD Goêle,IDFM:38349,,Centre,49.00303435207181,2.76840783534279
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:38359,,Centre,49.03559966313103,2.6945356899223514
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:38445,,Centre,49.097968670650666,2.4663115992836673
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:38474,,Centre,49.069338758003596,2.4270425807821643
TàD Goêle,TàD,TàD Goêle,IDFM:38412,,Centre,48.98217152138624,2.7822172843928046
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:40123,,Centre,49.017848258706024,2.59125768414165
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:40122,,Centre,49.01793878111711,2.591434699541035
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:40122,,Centre,49.01793878111711,2.591434699541035
TàD Goêle,TàD,TàD Goêle,IDFM:423809,,Centre,49.00006840871678,2.7886748689536636
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:419535,,Centre,49.08729983213285,2.4149887508580945
TàD 4306,TàD 4306,TàD 4306,IDFM:11685,,Centre,48.52194716377833,2.3001053046861677
TàD 4306,TàD 4306,TàD 4306,IDFM:11684,,Centre,48.521211772118036,2.3004942996390496
TàD Goêle,TàD,TàD Goêle,IDFM:423770,,Centre,49.00309703193906,2.7682708825028493
TàD Goêle,TàD,TàD Goêle,IDFM:423749,,Centre,49.01057924938564,2.733995856714621
TàD Goêle,TàD,TàD Goêle,IDFM:423745,,Centre,48.981847308139486,2.781945407997829
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423600,,Centre,49.03372064980306,2.6395029933203125
TàD Goêle,TàD,TàD Goêle,IDFM:38238,,Centre Bus de Dammartin,49.0618935899641,2.702617990089405
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423536,,Centre Commercial,49.07539040560065,2.787711092139121
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38530,,Centre Commercial,49.1005291149285,2.5281787012889376
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38528,,Centre Commercial,49.10042079322409,2.528070141574718
TàD 4592,TàD 4592,TàD 4592,IDFM:483598,,Centre Commercial,48.668096884061974,2.3360113146296793
TàD 4595,TàD 4595,TàD 4595,IDFM:483610,,Centre Commercial,48.65164861879798,2.274910919674278
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423652,,Centre Commercial,49.07484328517743,2.7884797602140248
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38531,,Centre Commercial / Mairie,49.100048619764195,2.515872986891889
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419638,,Centre Commercial / Mairie,49.100103171950515,2.5160231017267494
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:19280,,Centre Commercial Aéroville,48.99101967762853,2.524007965874509
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:19280,,Centre Commercial Aéroville,48.99101967762853,2.524007965874509
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19280,,Centre Commercial Aéroville,48.99101967762853,2.524007965874509
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:39189,,Centre Commercial Aéroville,48.991335587308974,2.524305689692909
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:39189,,Centre Commercial Aéroville,48.991335587308974,2.524305689692909
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:39189,,Centre Commercial Aéroville,48.991335587308974,2.524305689692909
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39189,,Centre Commercial Aéroville,48.991335587308974,2.524305689692909
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29618,,Centre Commercial de l'Oseraie,49.07727414575198,2.0755843293181213
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:19929,,Centre Commercial de l'Oseraie,49.07697779876156,2.0756347799975523
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:20194,,Centre Commercial Espace,48.97940510414021,1.9130376405403602
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:20195,,Centre Commercial Espace,48.97990874289394,1.913040769749656
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:484075,,Centre Commercial Flins / Route Renault,48.96620172777175,1.86530254871022
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32602,,Centre Commercial Vexin,49.01018765248608,1.8992014643108168
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32601,,Centre Commercial Vexin,49.01079281054539,1.899489392702387
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:22492,,Centre de Radiologie,48.852457546338314,2.7619497493751424
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:22493,,Centre de Radiologie,48.85271845759319,2.7620030690410107
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38764,,Centre de Secours,49.030341092694684,2.4600052645986485
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38089,,Centre de Secours,49.03010688193334,2.4599119774348046
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:496482,,Centre Hospitalier,48.85107082903886,2.770255211804737
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:496483,,Centre Hospitalier,48.850483908643355,2.7690313413168473
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:32738,,Centre Hospitalier - Accueil,48.98705086231835,1.933264898185297
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:486511,,Centre Hospitalier - Accueil,48.98700383598383,1.9340447284500755
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:426795,,Centre Médical,49.06695300729022,2.6805026794775184
TàD Goêle,TàD,TàD Goêle,IDFM:426795,,Centre Médical,49.06695300729022,2.6805026794775184
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:426792,,Centre Médical,49.06703414786329,2.6805842852388455
TàD Goêle,TàD,TàD Goêle,IDFM:426792,,Centre Médical,49.06703414786329,2.6805842852388455
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38118,,Centre Postal / Hub Postal,48.99115152524095,2.544066066733508
TàD 2429,TàD 2429,TàD 2429,IDFM:477705,,Centre Rue de Paris,48.78257287992726,3.3036018910956977
TàD 2429,TàD 2429,TàD 2429,IDFM:477708,,Centre Rue de Paris,48.782581700741716,3.3036699905246634
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:40557,,Centre équestre,49.12528085013097,2.181028915348632
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:419251,,Centre équestre,49.11151510953184,1.932278770559759
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29724,,Centre équestre,49.12539809891219,2.1810818634496223
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38155,,Centre-Ville de Villeparisis,48.93936158249784,2.6151898494382153
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485772,,CFA,48.95958294123113,2.907304101322862
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485770,,CFA,48.95948406754926,2.9073589009019782
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:42058,,Chabannes,49.06181232184783,2.684844432690499
TàD Goêle,TàD,TàD Goêle,IDFM:42058,,Chabannes,49.06181232184783,2.684844432690499
TàD Goêle,TàD,TàD Goêle,IDFM:38232,,Chambrefontaine,49.01606658585537,2.779477716201898
TàD Goêle,TàD,TàD Goêle,IDFM:38233,,Chambrefontaine,49.01619179310058,2.779108073455612
TàD 4308,TàD 4308,TàD 4308,IDFM:10417,,Champs Fleuris,48.555742324518405,2.436817861476882
TàD 4318,TàD 4318,TàD 4318,IDFM:10417,,Champs Fleuris,48.555742324518405,2.436817861476882
TàD 4308,TàD 4308,TàD 4308,IDFM:10416,,Champs Fleuris,48.55489663881873,2.436799845934396
TàD 4318,TàD 4318,TàD 4318,IDFM:10416,,Champs Fleuris,48.55489663881873,2.436799845934396
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:412862,,Chantereine,48.9000697325981,2.6144709050868618
TàD Dimanche,TàD,TàD Dimanche,IDFM:412862,,Chantereine,48.9000697325981,2.6144709050868618
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:412862,,Chantereine,48.9000697325981,2.6144709050868618
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32604,,Chantereine,49.00187079258159,1.8896048646500778
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32603,,Chantereine,49.00181671945543,1.8895923521505518
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:16688,,Chantereine,48.899935324263694,2.614621944437709
TàD Dimanche,TàD,TàD Dimanche,IDFM:16688,,Chantereine,48.899935324263694,2.614621944437709
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:16688,,Chantereine,48.899935324263694,2.614621944437709
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:37971,,Chapellerie,49.03792728745102,2.455358312076114
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38484,,Chapellerie,49.03817111148503,2.455588260347917
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13540,,Charles d'Orléans,48.9517370926657,1.9642760943825015
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13541,,Charles d'Orléans,48.95170218751813,1.964399684141483
TàD 4318,TàD 4318,TàD 4318,IDFM:478729,,Charles de Gaulle,48.56624297558397,2.4431159079956504
